5.79,0.29,Chungho,Taiwan,24.92N,120.59E
1846-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1846-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1846-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1847-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1848-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1849-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1850-01-01,23.351999999999997,1.401,Cianjur,Indonesia,7.23S,107.84E
1850-02-01,24.597,1.38,Cianjur,Indonesia,7.23S,107.84E
1850-03-01,24.429000000000002,2.121,Cianjur,Indonesia,7.23S,107.84E
1850-04-01,24.069000000000006,1.5619999999999998,Cianjur,Indonesia,7.23S,107.84E
1850-05-01,23.966,1.375,Cianjur,Indonesia,7.23S,107.84E
1850-06-01,24.129,1.115,Cianjur,Indonesia,7.23S,107.84E
1850-07-01,24.222,1.036,Cianjur,Indonesia,7.23S,107.84E
1850-08-01,24.266,0.961,Cianjur,Indonesia,7.23S,107.84E
1850-09-01,24.311,0.9740000000000001,Cianjur,Indonesia,7.23S,107.84E
1850-10-01,24.326999999999998,1.249,Cianjur,Indonesia,7.23S,107.84E
1850-11-01,24.131,1.575,Cianjur,Indonesia,7.23S,107.84E
1850-12-01,24.042,1.24,Cianjur,Indonesia,7.23S,107.84E
1851-01-01,24.421,1.205,Cianjur,Indonesia,7.23S,107.84E
1851-02-01,24.252,1.161,Cianjur,Indonesia,7.23S,107.84E
1851-03-01,23.791,1.286,Cianjur,Indonesia,7.23S,107.84E
1851-04-01,23.976999999999997,1.403,Cianjur,Indonesia,7.23S,107.84E
1851-05-01,24.697,1.018,Cianjur,Indonesia,7.23S,107.84E
1851-06-01,24.351,1.042,Cianjur,Indonesia,7.23S,107.84E
1851-07-01,24.167,1.411,Cianjur,Indonesia,7.23S,107.84E
1851-08-01,24.185,1.301,Cianjur,Indonesia,7.23S,107.84E
1851-09-01,24.581999999999997,1.002,Cianjur,Indonesia,7.23S,107.84E
1851-10-01,24.906,1.729,Cianjur,Indonesia,7.23S,107.84E
1851-11-01,24.081,1.2690000000000001,Cianjur,Indonesia,7.23S,107.84E
1851-12-01,24.497,2.438,Cianjur,Indonesia,7.23S,107.84E
1852-01-01,24.136,1.992,Cianjur,Indonesia,7.23S,107.84E
1852-02-01,23.908,1.263,Cianjur,Indonesia,7.23S,107.84E
1852-03-01,23.557,1.376,Cianjur,Indonesia,7.23S,107.84E
1852-04-01,24.168000000000003,1.395,Cianjur,Indonesia,7.23S,107.84E
1852-05-01,24.778000000000002,1.014,Cianjur,Indonesia,7.23S,107.84E
1852-06-01,24.328000000000003,1.0270000000000001,Cianjur,Indonesia,7.23S,107.84E
1852-07-01,24.099,1.214,Cianjur,Indonesia,7.23S,107.84E
1852-08-01,23.853,1.093,Cianjur,Indonesia,7.23S,107.84E
1852-09-01,24.595,1.18,Cianjur,Indonesia,7.23S,107.84E
1852-10-01,24.67,1.232,Cianjur,Indonesia,7.23S,107.84E
1852-11-01,23.984,1.348,Cianjur,Indonesia,7.23S,107.84E
1852-12-01,24.412,1.5590000000000002,Cianjur,Indonesia,7.23S,107.84E
1853-01-01,23.873,1.35,Cianjur,Indonesia,7.23S,107.84E
1853-02-01,23.493000000000002,1.436,Cianjur,Indonesia,7.23S,107.84E
1853-03-01,23.851,1.476,Cianjur,Indonesia,7.23S,107.84E
1853-04-01,24.023000000000003,1.1159999999999999,Cianjur,Indonesia,7.23S,107.84E
1853-05-01,24.58,0.9009999999999999,Cianjur,Indonesia,7.23S,107.84E
1853-06-01,24.185,1.0,Cianjur,Indonesia,7.23S,107.84E
1853-07-01,24.191999999999997,0.9209999999999999,Cianjur,Indonesia,7.23S,107.84E
1853-08-01,24.283,1.077,Cianjur,Indonesia,7.23S,107.84E
1853-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1853-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1853-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1853-12-01,24.67,1.3769999999999998,Cianjur,Indonesia,7.23S,107.84E
1854-01-01,23.879,1.7730000000000001,Cianjur,Indonesia,7.23S,107.84E
1854-02-01,23.392,1.385,Cianjur,Indonesia,7.23S,107.84E
1854-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1854-04-01,24.276999999999997,1.0070000000000001,Cianjur,Indonesia,7.23S,107.84E
1854-05-01,24.234,1.1909999999999998,Cianjur,Indonesia,7.23S,107.84E
1854-06-01,24.023000000000003,1.234,Cianjur,Indonesia,7.23S,107.84E
1854-07-01,24.421999999999997,1.1420000000000001,Cianjur,Indonesia,7.23S,107.84E
1854-08-01,24.226999999999997,1.204,Cianjur,Indonesia,7.23S,107.84E
1854-09-01,24.494,0.9940000000000001,Cianjur,Indonesia,7.23S,107.84E
1854-10-01,25.248,1.504,Cianjur,Indonesia,7.23S,107.84E
1854-11-01,24.601,1.3259999999999998,Cianjur,Indonesia,7.23S,107.84E
1854-12-01,24.244,2.106,Cianjur,Indonesia,7.23S,107.84E
1855-01-01,24.789,1.89,Cianjur,Indonesia,7.23S,107.84E
1855-02-01,24.031,1.73,Cianjur,Indonesia,7.23S,107.84E
1855-03-01,24.256999999999998,1.107,Cianjur,Indonesia,7.23S,107.84E
1855-04-01,25.125,1.391,Cianjur,Indonesia,7.23S,107.84E
1855-05-01,25.171,1.06,Cianjur,Indonesia,7.23S,107.84E
1855-06-01,24.385,1.1,Cianjur,Indonesia,7.23S,107.84E
1855-07-01,23.947,1.043,Cianjur,Indonesia,7.23S,107.84E
1855-08-01,24.296000000000006,1.032,Cianjur,Indonesia,7.23S,107.84E
1855-09-01,24.623,1.295,Cianjur,Indonesia,7.23S,107.84E
1855-10-01,24.021,1.455,Cianjur,Indonesia,7.23S,107.84E
1855-11-01,24.397,1.158,Cianjur,Indonesia,7.23S,107.84E
1855-12-01,23.237,1.8559999999999999,Cianjur,Indonesia,7.23S,107.84E
1856-01-01,24.564,1.2670000000000001,Cianjur,Indonesia,7.23S,107.84E
1856-02-01,23.843000000000004,1.631,Cianjur,Indonesia,7.23S,107.84E
1856-03-01,24.111,1.495,Cianjur,Indonesia,7.23S,107.84E
1856-04-01,24.346,0.9309999999999999,Cianjur,Indonesia,7.23S,107.84E
1856-05-01,24.368000000000002,1.227,Cianjur,Indonesia,7.23S,107.84E
1856-06-01,25.084,1.474,Cianjur,Indonesia,7.23S,107.84E
1856-07-01,24.118000000000002,1.0590000000000002,Cianjur,Indonesia,7.23S,107.84E
1856-08-01,24.168000000000006,1.618,Cianjur,Indonesia,7.23S,107.84E
1856-09-01,24.127,1.2819999999999998,Cianjur,Indonesia,7.23S,107.84E
1856-10-01,24.256999999999998,1.1159999999999999,Cianjur,Indonesia,7.23S,107.84E
1856-11-01,24.488000000000003,1.203,Cianjur,Indonesia,7.23S,107.84E
1856-12-01,24.007,1.548,Cianjur,Indonesia,7.23S,107.84E
1857-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1857-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1858-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1859-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1860-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1861-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1862-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1863-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1864-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-01-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-02-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-03-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-04-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-05-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-06-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-07-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-08-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-09-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-10-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-11-01,,,Cianjur,Indonesia,7.23S,107.84E
1865-12-01,,,Cianjur,Indonesia,7.23S,107.84E
1866-01-01,24.037,0.985,Cianjur,Indonesia,7.23S,107.84E
1866-02-01,23.596,0.987,Cianjur,Indonesia,7.23S,107.84E
1866-03-01,24.625999999999998,0.83,Cianjur,Indonesia,7.23S,107.84E
1866-04-01,24.348000000000006,0.8,Cianjur,Indonesia,7.23S,107.84E
1866-05-01,24.419,1.173,Cianjur,Indonesia,7.23S,107.84E
1866-06-01,24.285,0.6629999999999999,Cianjur,Indonesia,7.23S,107.84E
1866-07-01,23.984,1.155,Cianjur,Indonesia,7.23S,107.84E
1866-08-01,24.226999999999997,0.97,Cianjur,Indonesia,7.23S,107.84E
1866-09-01,24.831,0.713,Cianjur,Indonesia,7.23S,107.84E
1866-10-01,24.113000000000003,0.6659999999999999,Cianjur,Indonesia,7.23S,107.84E
1866-11-01,24.66,1.023,Cianjur,Indonesia,7.23S,107.84E
1866-12-01,23.654,1.3969999999999998,Cianjur,Indonesia,7.23S,107.84E
1867-01-01,23.517,1.4609999999999999,Cianjur,Indonesia,7.23S,107.84E
1867-02-01,23.686,0.759,Cianjur,Indonesia,7.23S,107.84E
1867-03-01,24.285,0.899,Cianjur,Indonesia,7.23S,107.84E
1867-04-01,24.214,1.189,Cianjur,Indonesia,7.23S,107.84E
1867-05-01,24.804000000000002,0.513,Cianjur,Indonesia,7.23S,107.84E
1867-06-01,23.99,0.773,Cianjur,Indonesia,7.23S,107.84E
1867-07-01,24.031999999999996,0.799,Cianjur,Indonesia,7.23S,107.84E
1867-08-01,23.96,1.153,Cianjur,Indonesia,7.23S,107.84E
1867-09-01,24.565,0.784,Cianjur,Indonesia,7.23S,107.84E
1867-10-01,24.46,1.003,Cianjur,Indonesia,7.23S,107.84E
1867-11-01,24.921,2.06,Cianjur,Indonesia,7.23S,107.84E
1867-12-01,23.704,1.774,Cianjur,Indonesia,7.23S,107.84E
1868-01-01,23.63,0.732,Cianjur,Indonesia,7.23S,107.84E
1868-02-01,24.045,1.565,Cianjur,Indonesia,7.23S,107.84E
1868-03-01,24.294,0.672,Cianjur,Indonesia,7.23S,107.84E
1868-04-01,24.445999999999998,1.16,Cianjur,Indonesia,7.23S,107.84E
1868-05-01,24.807,1.335,Cianjur,Indonesia,7.23S,107.84E
1868-06-01,24.73,0.715,Cianjur,Indonesia,7.23S,107.84E
1868-07-01,24.124000000000002,1.091,Cianjur,Indonesia,7.23S,107.84E
1868-08-01,24.377,1.06,Cianjur,Indonesia,7.23S,107.84E
1868-09-01,24.888,0.742,Cianjur,Indonesia,7.23S,107.84E
1868-10-01,25.18,0.958,Cianjur,Indonesia,7.23S,107.84E
1868-11-01,24.859,0.92,Cianjur,Indonesia,7.23S,107.84E
1868-12-01,24.394000000000002,1.062,Cianjur,Indonesia,7.23S,107.84E
1869-01-01,24.17,1.6369999999999998,Cianjur,Indonesia,7.23S,107.84E
1869-02-01,24.51,1.4509999999999998,Cianjur,Indonesia,7.23S,107.84E
1869-03-01,24.756999999999998,1.242,Cianjur,Indonesia,7.23S,107.84E
1869-04-01,24.414,1.248,Cianjur,Indonesia,7.23S,107.84E
1869-05-01,24.488000000000003,0.79,Cianjur,Indonesia,7.23S,107.84E
1869-06-01,24.107,0.7290000000000001,Cianjur,Indonesia,7.23S,107.84E
1869-07-01,23.916,0.945,Cianjur,Indonesia,7.23S,107.84E
1869-08-01,24.351999999999997,0.8290000000000001,Cianjur,Indonesia,7.23S,107.84E
1869-09-01,24.513,0.847,Cianjur,Indonesia,7.23S,107.84E
1869-10-01,24.822,0.79,Cianjur,Indonesia,7.23S,107.84E
1869-11-01,24.666,0.772,Cianjur,Indonesia,7.23S,107.84E
1869-12-01,23.69,1.111,Cianjur,Indonesia,7.23S,107.84E
1870-01-01,23.991,1.028,Cianjur,Indonesia,7.23S,107.84E
1870-02-01,23.783,1.266,Cianjur,Indonesia,7.23S,107.84E
1870-03-01,24.273000000000003,0.975,Cianjur,Indonesia,7.23S,107.84E
1870-04-01,24.461,0.8540000000000001,Cianjur,Indonesia,7.23S,107.84E
1870-05-01,24.636999999999997,0.956,Cianjur,Indonesia,7.23S,107.84E
1870-06-01,24.126,1.054,Cianjur,Indonesia,7.23S,107.84E
1870-07-01,23.613000000000003,1.095,Cianjur,Indonesia,7.23S,107.84E
1870-08-01,23.377,0.743,Cianjur,Indonesia,7.23S,107.84E
1870-09-01,23.967,1.1159999999999999,Cianjur,Indonesia,7.23S,107.84E
1870-10-01,24.380000000000006,0.9079999999999999,Cianjur,Indonesia,7.23S,107.84E
1870-11-01,24.38,1.486,Cianjur,Indonesia,7.23S,107.84E
1870-12-01,23.647,1.168,Cianjur,Indonesia,7.23S,107.84E
1871-01-01,23.537,1.052,Cianjur,Indonesia,7.23S,107.84E
1871-02-01,23.719,1.328,Cianjur,Indonesia,7.23S,107.84E
1871-03-01,24.061,0.762,Cianjur,Indonesia,7.23S,107.84E
1871-04-01,24.223000000000006,0.9490000000000001,Cianjur,Indonesia,7.23S,107.84E
1871-05-01,24.388,0.698,Cianjur,Indonesia,7.23S,107.84E
1871-06-01,23.792,0.633,Cianjur,Indonesia,7.23S,107.84E
1871-07-01,23.487,0.9,Cianjur,Indonesia,7.23S,107.84E
1871-08-01,24.183000000000003,0.7040000000000001,Cianjur,Indonesia,7.23S,107.84E
1871-09-01,24.596,0.544,Cianjur,Indonesia,7.23S,107.84E
1871-10-01,24.32,0.782,Cianjur,Indonesia,7.23S,107.84E
1871-11-01,24.323,0.855,Cianjur,Indonesia,7.23S,107.84E
1871-12-01,23.698,0.769,Cianjur,Indonesia,7.23S,107.84E
1872-01-01,22.921,1.248,Cianjur,Indonesia,7.23S,107.84E
1872-02-01,23.273000000000003,1.371,Cianjur,Indonesia,7.23S,107.84E
1872-03-01,24.239,0.841,Cianjur,Indonesia,7.23S,107.84E
1872-04-01,24.378,1.109,Cianjur,Indonesia,7.23S,107.84E
1872-05-01,24.61,0.733,Cianjur,Indonesia,7.23S,107.84E
1872-06-01,24.128,1.0190000000000001,Cianjur,Indonesia,7.23S,107.84E
1872-07-01,23.488000000000003,1.114,Cianjur,Indonesia,7.23S,107.84E
1872-08-01,23.921999999999997,1.239,Cianjur,Indonesia,7.23S,107.84E
1872-09-01,24.875,0.5760000000000001,Cianjur,Indonesia,7.23S,107.84E
1872-10-01,24.99,0.616,Cianjur,Indonesia,7.23S,107.84E
1872-11-01,24.428,0.9279999999999999,Cianjur,Indonesia,7.23S,107.84E
1872-12-01,23.838,1.6380000000000001,Cianjur,Indonesia,7.23S,107.84E
1873-01-01,23.871,1.203,Cianjur,Indonesia,7.23S,107.84E
1873-02-01,23.646,1.148,Cianjur,Indonesia,7.23S,107.84E
1873-03-01,23.788,0.9470000000000001,Cianjur,Indonesia,7.23S,107.84E
1873-04-01,24.129,1.093,Cianjur,Indonesia,7.23S,107.84E
1873-05-01,24.562,0.8109999999999999,Cianjur,Indonesia,7.23S,107.84E
1873-06-01,24.31,0.975,Cianjur,Indonesia,7.23S,107.84E
1873-07-01,23.73,1.01,Cianjur,Indonesia,7.23S,107.84E
1873-08-01,24.16,0.6679999999999999,Cianjur,Indonesia,7.23S,107.84E
1873-09-01,24.539,1.013,Cianjur,Indonesia,7.23S,107.84E
1873-10-01,24.54,1.1,Cianjur,Indonesia,7.23S,107.84E
1873-11-01,24.833,0.537,Cianjur,Indonesia,7.23S,107.84E
1873-12-01,24.035,0.75,Cianjur,Indonesia,7.23S,107.84E
1874-01-01,23.656999999999996,1.695,Cianjur,Indonesia,7.23S,107.84E
1874-02-01,23.831,1.117,Cianjur,Indonesia,7.23S,107.84E
1874-03-01,23.964000000000002,1.591,Cianjur,Indonesia,7.23S,107.84E
1874-04-01,24.236,1.084,Cianjur,Indonesia,7.23S,107.84E
1874-05-01,24.578000000000003,0.662,Cianjur,Indonesia,7.23S,107.84E
1874-06-01,23.916,0.981,Cianjur,Indonesia,7.23S,107.84E
1874-07-01,23.349,0.977,Cianjur,Indonesia,7.23S,107.84E
1874-08-01,23.975,1.195,Cianjur,Indonesia,7.23S,107.84E
1874-09-01,24.36,0.887,Cianjur,Indonesia,7.23S,107.84E
1874-10-01,24.862,0.945,Cianjur,Indonesia,7.23S,107.84E
1874-11-01,24.361,0.732,Cianjur,Indonesia,7.23S,107.84E
1874-12-01,23.92,0.596,Cianjur,Indonesia,7.23S,107.84E
1875-01-01,23.324,0.7190000000000001,Cianjur,Indonesia,7.23S,107.84E
1875-02-01,23.924,1.101,Cianjur,Indonesia,7.23S,107.84E
1875-03-01,23.676,0.779,Cianjur,Indonesia,7.23S,107.84E
1875-04-01,24.059,0.763,Cianjur,Indonesia,7.23S,107.84E
1875-05-01,24.403000000000002,0.635,Cianjur,Indonesia,7.23S,107.84E
1875-06-01,24.145,1.11,Cianjur,Indonesia,7.23S,107.84E
1875-07-01,23.614,0.97,Cianjur,Indonesia,7.23S,107.84E
1875-08-01,24.089,0.568,Cianjur,Indonesia,7.23S,107.84E
1875-09-01,25.116,1.05,Cianjur,Indonesia,7.23S,107.84E
1875-10-01,24.803,0.924,Cianjur,Indonesia,7.23S,107.84E
1875-11-01,24.393,0.545,Cianjur,Indonesia,7.23S,107.84E
1875-12-01,23.769000000000002,0.9790000000000001,Cianjur,Indonesia,7.23S,107.84E
1876-01-01,23.632,1.056,Cianjur,Indonesia,7.23S,107.84E
1876-02-01,23.947,0.821,Cianjur,Indonesia,7.23S,107.84E
1876-03-01,24.344,1.3230000000000002,Cianjur,Indonesia,7.23S,107.84E
1876-04-01,24.557,1.278,Cianjur,Indonesia,7.23S,107.84E
1876-05-01,24.534000000000002,0.74,Cianjur,Indonesia,7.23S,107.84E
1876-06-01,24.164,1.274,Cianjur,Indonesia,7.23S,107.84E
1876-07-01,23.682,0.993,Cianjur,Indonesia,7.23S,107.84E
1876-08-01,24.05,0.831,Cianjur,Indonesia,7.23S,107.84E
1876-09-01,24.611,1.163,Cianjur,Indonesia,7.23S,107.84E
1876-10-01,24.592,0.6779999999999999,Cianjur,Indonesia,7.23S,107.84E
1876-11-01,24.548,1.271,Cianjur,Indonesia,7.23S,107.84E
1876-12-01,23.906999999999996,1.3030000000000002,Cianjur,Indonesia,7.23S,107.84E
1877-01-01,23.691,1.2590000000000001,Cianjur,Indonesia,7.23S,107.84E
1877-02-01,23.746,1.371,Cianjur,Indonesia,7.23S,107.84E
1877-03-01,24.33,0.743,Cianjur,Indonesia,7.23S,107.84E
1877-04-01,24.491999999999997,1.1909999999999998,Cianjur,Indonesia,7.23S,107.84E
1877-05-01,24.832,0.643,Cianjur,Indonesia,7.23S,107.84E
1877-06-01,24.308000000000003,1.422,Cianjur,Indonesia,7.23S,107.84E
1877-07-01,23.916,0.875,Cianjur,Indonesia,7.23S,107.84E
1877-08-01,23.685,1.246,Cianjur,Indonesia,7.23S,107.84E
1877-09-01,24.72,0.7070000000000001,Cianjur,Indonesia,7.23S,107.84E
1877-10-01,25.224,1.0590000000000002,Cianjur,Indonesia,7.23S,107.84E
1877-11-01,26.025,1.595,Cianjur,Indonesia,7.23S,107.84E
1877-12-01,24.598000000000003,1.733,Cianjur,Indonesia,7.23S,107.84E
1878-01-01,24.819000000000003,1.39,Cianjur,Indonesia,7.23S,107.84E
1878-02-01,25.262,1.075,Cianjur,Indonesia,7.23S,107.84E
1878-03-01,25.430999999999997,0.743,Cianjur,Indonesia,7.23S,107.84E
1878-04-01,25.096,1.02,Cianjur,Indonesia,7.23S,107.84E
1878-05-01,25.034000000000002,0.62,Cianjur,Indonesia,7.23S,107.84E
1878-06-01,24.813000000000002,2.035,Cianjur,Indonesia,7.23S,107.84E
1878-07-01,24.139,1.031,Cianjur,Indonesia,7.23S,107.84E
1878-08-01,24.362,0.8109999999999999,Cianjur,Indonesia,7.23S,107.84E
1878-09-01,25.493000000000002,0.8809999999999999,Cianjur,Indonesia,7.23S,107.84E
1878-10-01,25.884,0.6940000000000001,Cianjur,Indonesia,7.23S,107.84E
1878-11-01,25.15,1.216,Cianjur,Indonesia,7.23S,107.84E
1878-12-01,24.226,1.379,Cianjur,Indonesia,7.23S,107.84E
1879-01-01,23.892,0.77,Cianjur,Indonesia,7.23S,107.84E
