03,0.217,Kasugai,Japan,34.56N,136.22E
1900-06-01,30.608,1.175,Katsina,Nigeria,13.66N,7.43E
1900-07-01,27.146,0.9390000000000001,Katsina,Nigeria,13.66N,7.43E
1900-08-01,26.864,1.047,Katsina,Nigeria,13.66N,7.43E
1900-09-01,27.644,0.8909999999999999,Katsina,Nigeria,13.66N,7.43E
1900-10-01,27.721,0.879,Katsina,Nigeria,13.66N,7.43E
1900-11-01,24.980999999999998,1.028,Katsina,Nigeria,13.66N,7.43E
1900-12-01,21.66,1.256,Katsina,Nigeria,13.66N,7.43E
1901-01-01,20.548000000000002,1.714,Katsina,Nigeria,13.66N,7.43E
1901-02-01,24.68,1.37,Katsina,Nigeria,13.66N,7.43E
1901-03-01,28.455,1.196,Katsina,Nigeria,13.66N,7.43E
1901-04-01,31.398000000000003,0.995,Katsina,Nigeria,13.66N,7.43E
1901-05-01,32.397,0.831,Katsina,Nigeria,13.66N,7.43E
1901-06-01,30.349,0.8340000000000001,Katsina,Nigeria,13.66N,7.43E
1901-07-01,27.881,1.0959999999999999,Katsina,Nigeria,13.66N,7.43E
1901-08-01,27.001,1.016,Katsina,Nigeria,13.66N,7.43E
1901-09-01,28.160999999999998,1.2670000000000001,Katsina,Nigeria,13.66N,7.43E
1901-10-01,27.219,1.052,Katsina,Nigeria,13.66N,7.43E
1901-11-01,25.478,2.11,Katsina,Nigeria,13.66N,7.43E
1901-12-01,20.862,2.1790000000000003,Katsina,Nigeria,13.66N,7.43E
1902-01-01,19.2,2.378,Katsina,Nigeria,13.66N,7.43E
1902-02-01,24.424,1.411,Katsina,Nigeria,13.66N,7.43E
1902-03-01,28.453000000000003,1.176,Katsina,Nigeria,13.66N,7.43E
1902-04-01,32.406,1.187,Katsina,Nigeria,13.66N,7.43E
1902-05-01,32.751999999999995,1.2790000000000001,Katsina,Nigeria,13.66N,7.43E
1902-06-01,31.554,1.7380000000000002,Katsina,Nigeria,13.66N,7.43E
1902-07-01,28.386999999999997,0.99,Katsina,Nigeria,13.66N,7.43E
1902-08-01,27.355,0.987,Katsina,Nigeria,13.66N,7.43E
1902-09-01,27.413,1.605,Katsina,Nigeria,13.66N,7.43E
1902-10-01,26.204,2.096,Katsina,Nigeria,13.66N,7.43E
1902-11-01,24.721999999999998,1.198,Katsina,Nigeria,13.66N,7.43E
1902-12-01,20.077,2.9530000000000003,Katsina,Nigeria,13.66N,7.43E
1903-01-01,20.725,1.1179999999999999,Katsina,Nigeria,13.66N,7.43E
1903-02-01,22.233,1.561,Katsina,Nigeria,13.66N,7.43E
1903-03-01,28.127,1.159,Katsina,Nigeria,13.66N,7.43E
1903-04-01,31.273000000000003,0.9079999999999999,Katsina,Nigeria,13.66N,7.43E
1903-05-01,32.906,0.725,Katsina,Nigeria,13.66N,7.43E
1903-06-01,30.783,1.216,Katsina,Nigeria,13.66N,7.43E
1903-07-01,26.961,1.7069999999999999,Katsina,Nigeria,13.66N,7.43E
1903-08-01,25.737,1.589,Katsina,Nigeria,13.66N,7.43E
1903-09-01,27.552,2.755,Katsina,Nigeria,13.66N,7.43E
1903-10-01,27.128,1.207,Katsina,Nigeria,13.66N,7.43E
1903-11-01,24.195999999999998,1.236,Katsina,Nigeria,13.66N,7.43E
1903-12-01,21.74,1.238,Katsina,Nigeria,13.66N,7.43E
1904-01-01,19.758,1.587,Katsina,Nigeria,13.66N,7.43E
1904-02-01,22.074,1.271,Katsina,Nigeria,13.66N,7.43E
1904-03-01,26.168000000000003,1.507,Katsina,Nigeria,13.66N,7.43E
1904-04-01,29.505000000000006,0.8809999999999999,Katsina,Nigeria,13.66N,7.43E
1904-05-01,31.065,0.968,Katsina,Nigeria,13.66N,7.43E
1904-06-01,30.038,0.879,Katsina,Nigeria,13.66N,7.43E
1904-07-01,27.417,2.158,Katsina,Nigeria,13.66N,7.43E
1904-08-01,26.63,2.0469999999999997,Katsina,Nigeria,13.66N,7.43E
1904-09-01,28.405,1.038,Katsina,Nigeria,13.66N,7.43E
1904-10-01,26.666,1.236,Katsina,Nigeria,13.66N,7.43E
1904-11-01,25.69,0.991,Katsina,Nigeria,13.66N,7.43E
1904-12-01,21.976,1.137,Katsina,Nigeria,13.66N,7.43E
1905-01-01,19.098,3.194,Katsina,Nigeria,13.66N,7.43E
1905-02-01,21.632,0.9,Katsina,Nigeria,13.66N,7.43E
1905-03-01,26.258000000000003,1.926,Katsina,Nigeria,13.66N,7.43E
1905-04-01,30.736,1.253,Katsina,Nigeria,13.66N,7.43E
1905-05-01,31.817,0.8290000000000001,Katsina,Nigeria,13.66N,7.43E
1905-06-01,29.721,1.038,Katsina,Nigeria,13.66N,7.43E
1905-07-01,26.669,1.031,Katsina,Nigeria,13.66N,7.43E
1905-08-01,25.726999999999997,0.805,Katsina,Nigeria,13.66N,7.43E
1905-09-01,27.105999999999998,1.401,Katsina,Nigeria,13.66N,7.43E
1905-10-01,26.924,1.0859999999999999,Katsina,Nigeria,13.66N,7.43E
1905-11-01,25.908,0.8170000000000001,Katsina,Nigeria,13.66N,7.43E
1905-12-01,22.429000000000002,2.33,Katsina,Nigeria,13.66N,7.43E
1906-01-01,20.673000000000002,1.097,Katsina,Nigeria,13.66N,7.43E
1906-02-01,23.975,1.125,Katsina,Nigeria,13.66N,7.43E
1906-03-01,27.633000000000003,0.6459999999999999,Katsina,Nigeria,13.66N,7.43E
1906-04-01,31.608,1.5130000000000001,Katsina,Nigeria,13.66N,7.43E
1906-05-01,31.49,1.181,Katsina,Nigeria,13.66N,7.43E
1906-06-01,29.927,0.601,Katsina,Nigeria,13.66N,7.43E
1906-07-01,27.88,2.4730000000000003,Katsina,Nigeria,13.66N,7.43E
1906-08-01,25.816,1.266,Katsina,Nigeria,13.66N,7.43E
1906-09-01,27.753,0.5770000000000001,Katsina,Nigeria,13.66N,7.43E
1906-10-01,28.203000000000003,1.536,Katsina,Nigeria,13.66N,7.43E
1906-11-01,24.484,1.589,Katsina,Nigeria,13.66N,7.43E
1906-12-01,21.839000000000002,1.682,Katsina,Nigeria,13.66N,7.43E
1907-01-01,20.086,1.219,Katsina,Nigeria,13.66N,7.43E
1907-02-01,22.389,1.043,Katsina,Nigeria,13.66N,7.43E
1907-03-01,26.76,0.773,Katsina,Nigeria,13.66N,7.43E
1907-04-01,30.392,0.649,Katsina,Nigeria,13.66N,7.43E
1907-05-01,31.59,0.6940000000000001,Katsina,Nigeria,13.66N,7.43E
1907-06-01,29.693,1.288,Katsina,Nigeria,13.66N,7.43E
1907-07-01,27.991999999999997,0.552,Katsina,Nigeria,13.66N,7.43E
1907-08-01,25.526999999999997,0.444,Katsina,Nigeria,13.66N,7.43E
1907-09-01,27.309,0.9990000000000001,Katsina,Nigeria,13.66N,7.43E
1907-10-01,28.656,1.069,Katsina,Nigeria,13.66N,7.43E
1907-11-01,24.574,1.2009999999999998,Katsina,Nigeria,13.66N,7.43E
1907-12-01,20.06,0.893,Katsina,Nigeria,13.66N,7.43E
1908-01-01,20.322,1.192,Katsina,Nigeria,13.66N,7.43E
1908-02-01,23.07,0.879,Katsina,Nigeria,13.66N,7.43E
1908-03-01,27.804000000000002,0.982,Katsina,Nigeria,13.66N,7.43E
1908-04-01,31.683000000000003,0.8059999999999999,Katsina,Nigeria,13.66N,7.43E
1908-05-01,32.404,0.6559999999999999,Katsina,Nigeria,13.66N,7.43E
1908-06-01,30.878,0.722,Katsina,Nigeria,13.66N,7.43E
1908-07-01,27.91,0.6679999999999999,Katsina,Nigeria,13.66N,7.43E
1908-08-01,26.252,0.489,Katsina,Nigeria,13.66N,7.43E
1908-09-01,27.276,1.251,Katsina,Nigeria,13.66N,7.43E
1908-10-01,27.156,1.551,Katsina,Nigeria,13.66N,7.43E
1908-11-01,24.378,0.639,Katsina,Nigeria,13.66N,7.43E
1908-12-01,21.043000000000003,0.5589999999999999,Katsina,Nigeria,13.66N,7.43E
1909-01-01,20.983,0.5379999999999999,Katsina,Nigeria,13.66N,7.43E
1909-02-01,25.923000000000002,1.023,Katsina,Nigeria,13.66N,7.43E
1909-03-01,30.547,0.607,Katsina,Nigeria,13.66N,7.43E
1909-04-01,30.574,1.125,Katsina,Nigeria,13.66N,7.43E
1909-05-01,31.73,0.884,Katsina,Nigeria,13.66N,7.43E
1909-06-01,29.448,0.483,Katsina,Nigeria,13.66N,7.43E
1909-07-01,27.146,0.83,Katsina,Nigeria,13.66N,7.43E
1909-08-01,25.41,0.7959999999999999,Katsina,Nigeria,13.66N,7.43E
1909-09-01,27.316,0.988,Katsina,Nigeria,13.66N,7.43E
1909-10-01,27.82,0.97,Katsina,Nigeria,13.66N,7.43E
1909-11-01,26.27,1.088,Katsina,Nigeria,13.66N,7.43E
1909-12-01,21.266,1.462,Katsina,Nigeria,13.66N,7.43E
1910-01-01,20.027,1.203,Katsina,Nigeria,13.66N,7.43E
1910-02-01,23.359,1.004,Katsina,Nigeria,13.66N,7.43E
1910-03-01,27.179000000000002,0.73,Katsina,Nigeria,13.66N,7.43E
1910-04-01,31.121,1.113,Katsina,Nigeria,13.66N,7.43E
1910-05-01,32.379999999999995,1.163,Katsina,Nigeria,13.66N,7.43E
1910-06-01,31.284000000000002,0.93,Katsina,Nigeria,13.66N,7.43E
1910-07-01,28.247,0.319,Katsina,Nigeria,13.66N,7.43E
1910-08-01,26.769000000000002,0.56,Katsina,Nigeria,13.66N,7.43E
1910-09-01,27.846,0.426,Katsina,Nigeria,13.66N,7.43E
1910-10-01,27.374000000000002,0.389,Katsina,Nigeria,13.66N,7.43E
1910-11-01,24.304,0.914,Katsina,Nigeria,13.66N,7.43E
1910-12-01,21.517,1.3459999999999999,Katsina,Nigeria,13.66N,7.43E
1911-01-01,22.544,1.2690000000000001,Katsina,Nigeria,13.66N,7.43E
1911-02-01,23.437,0.746,Katsina,Nigeria,13.66N,7.43E
1911-03-01,28.498,1.052,Katsina,Nigeria,13.66N,7.43E
1911-04-01,31.354,0.752,Katsina,Nigeria,13.66N,7.43E
1911-05-01,30.778000000000002,0.40299999999999997,Katsina,Nigeria,13.66N,7.43E
1911-06-01,29.653,0.615,Katsina,Nigeria,13.66N,7.43E
1911-07-01,27.86,0.524,Katsina,Nigeria,13.66N,7.43E
1911-08-01,26.065,0.6829999999999999,Katsina,Nigeria,13.66N,7.43E
1911-09-01,27.594,1.15,Katsina,Nigeria,13.66N,7.43E
1911-10-01,27.943,1.5290000000000001,Katsina,Nigeria,13.66N,7.43E
1911-11-01,24.691999999999997,0.691,Katsina,Nigeria,13.66N,7.43E
1911-12-01,20.73,1.062,Katsina,Nigeria,13.66N,7.43E
1912-01-01,20.772,0.7909999999999999,Katsina,Nigeria,13.66N,7.43E
1912-02-01,23.813000000000002,1.9040000000000001,Katsina,Nigeria,13.66N,7.43E
1912-03-01,26.548000000000002,0.711,Katsina,Nigeria,13.66N,7.43E
1912-04-01,31.303,1.061,Katsina,Nigeria,13.66N,7.43E
1912-05-01,32.357,1.131,Katsina,Nigeria,13.66N,7.43E
1912-06-01,30.801,0.45399999999999996,Katsina,Nigeria,13.66N,7.43E
1912-07-01,28.404,0.552,Katsina,Nigeria,13.66N,7.43E
1912-08-01,26.703000000000003,0.7929999999999999,Katsina,Nigeria,13.66N,7.43E
1912-09-01,27.184,0.5489999999999999,Katsina,Nigeria,13.66N,7.43E
1912-10-01,27.123,0.615,Katsina,Nigeria,13.66N,7.43E
1912-11-01,24.554,0.777,Katsina,Nigeria,13.66N,7.43E
1912-12-01,19.973,0.71,Katsina,Nigeria,13.66N,7.43E
1913-01-01,21.023000000000003,0.752,Katsina,Nigeria,13.66N,7.43E
1913-02-01,24.397,0.485,Katsina,Nigeria,13.66N,7.43E
1913-03-01,25.888,0.469,Katsina,Nigeria,13.66N,7.43E
1913-04-01,31.395,0.54,Katsina,Nigeria,13.66N,7.43E
1913-05-01,33.122,0.312,Katsina,Nigeria,13.66N,7.43E
1913-06-01,32.435,0.619,Katsina,Nigeria,13.66N,7.43E
1913-07-01,29.339000000000002,0.708,Katsina,Nigeria,13.66N,7.43E
1913-08-01,28.427,0.532,Katsina,Nigeria,13.66N,7.43E
1913-09-01,28.704,0.35700000000000004,Katsina,Nigeria,13.66N,7.43E
1913-10-01,29.198,0.861,Katsina,Nigeria,13.66N,7.43E
1913-11-01,24.461,0.623,Katsina,Nigeria,13.66N,7.43E
1913-12-01,21.381,0.883,Katsina,Nigeria,13.66N,7.43E
1914-01-01,23.73,0.779,Katsina,Nigeria,13.66N,7.43E
1914-02-01,24.295,0.524,Katsina,Nigeria,13.66N,7.43E
1914-03-01,28.086,0.507,Katsina,Nigeria,13.66N,7.43E
1914-04-01,31.076,0.569,Katsina,Nigeria,13.66N,7.43E
1914-05-01,33.797999999999995,0.578,Katsina,Nigeria,13.66N,7.43E
1914-06-01,32.533,0.799,Katsina,Nigeria,13.66N,7.43E
1914-07-01,29.409000000000002,0.6890000000000001,Katsina,Nigeria,13.66N,7.43E
1914-08-01,26.38,0.7709999999999999,Katsina,Nigeria,13.66N,7.43E
1914-09-01,27.9,0.815,Katsina,Nigeria,13.66N,7.43E
1914-10-01,29.085,0.555,Katsina,Nigeria,13.66N,7.43E
1914-11-01,27.776999999999997,0.637,Katsina,Nigeria,13.66N,7.43E
1914-12-01,21.46,0.779,Katsina,Nigeria,13.66N,7.43E
1915-01-01,21.34,0.5329999999999999,Katsina,Nigeria,13.66N,7.43E
1915-02-01,24.051,0.97,Katsina,Nigeria,13.66N,7.43E
1915-03-01,29.688000000000002,0.882,Katsina,Nigeria,13.66N,7.43E
1915-04-01,32.917,0.993,Katsina,Nigeria,13.66N,7.43E
1915-05-01,33.111999999999995,0.483,Katsina,Nigeria,13.66N,7.43E
1915-06-01,30.26,0.494,Katsina,Nigeria,13.66N,7.43E
1915-07-01,28.046,0.546,Katsina,Nigeria,13.66N,7.43E
1915-08-01,27.334,0.449,Katsina,Nigeria,13.66N,7.43E
1915-09-01,28.123,0.366,Katsina,Nigeria,13.66N,7.43E
1915-10-01,28.205,0.5539999999999999,Katsina,Nigeria,13.66N,7.43E
1915-11-01,26.331999999999997,0.991,Katsina,Nigeria,13.66N,7.43E
1915-12-01,21.476999999999997,0.45299999999999996,Katsina,Nigeria,13.66N,7.43E
1916-01-01,20.787,0.45799999999999996,Katsina,Nigeria,13.66N,7.43E
1916-02-01,24.106,0.925,Katsina,Nigeria,13.66N,7.43E
1916-03-01,30.556,0.804,Katsina,Nigeria,13.66N,7.43E
1916-04-01,31.479,0.419,Katsina,Nigeria,13.66N,7.43E
1916-05-01,31.792,0.389,Katsina,Nigeria,13.66N,7.43E
1916-06-01,30.118,0.39399999999999996,Katsina,Nigeria,13.66N,7.43E
1916-07-01,27.639,0.731,Katsina,Nigeria,13.66N,7.43E
1916-08-01,26.024,0.687,Katsina,Nigeria,13.66N,7.43E
1916-09-01,26.508000000000003,1.18,Katsina,Nigeria,13.66N,7.43E
1916-10-01,26.724,0.747,Katsina,Nigeria,13.66N,7.43E
1916-11-01,25.471,0.649,Katsina,Nigeria,13.66N,7.43E
1916-12-01,22.58,1.91,Katsina,Nigeria,13.66N,7.43E
1917-01-01,23.716,1.105,Katsina,Nigeria,13.66N,7.43E
1917-02-01,26.546,1.165,Katsina,Nigeria,13.66N,7.43E
1917-03-01,30.434,1.508,Katsina,Nigeria,13.66N,7.43E
1917-04-01,31.19,0.993,Katsina,Nigeria,13.66N,7.43E
1917-05-01,31.277,0.684,Katsina,Nigeria,13.66N,7.43E
1917-06-01,31.004,0.9009999999999999,Katsina,Nigeria,13.66N,7.43E
1917-07-01,28.406,0.9670000000000001,Katsina,Nigeria,13.66N,7.43E
1917-08-01,27.015,0.748,Katsina,Nigeria,13.66N,7.43E
1917-09-01,27.0,1.147,Katsina,Nigeria,13.66N,7.43E
1917-10-01,27.618000000000002,1.127,Katsina,Nigeria,13.66N,7.43E
1917-11-01,26.068,1.109,Katsina,Nigeria,13.66N,7.43E
1917-12-01,23.113000000000003,0.961,Katsina,Nigeria,13.66N,7.43E
1918-01-01,19.844,0.8690000000000001,Katsina,Nigeria,13.66N,7.43E
1918-02-01,23.482,0.657,Katsina,Nigeria,13.66N,7.43E
1918-03-01,28.95,1.633,Katsina,Nigeria,13.66N,7.43E
1918-04-01,31.623,1.08,Katsina,Nigeria,13.66N,7.43E
1918-05-01,34.004999999999995,1.567,Katsina,Nigeria,13.66N,7.43E
1918-06-01,30.323,0.9179999999999999,Katsina,Nigeria,13.66N,7.43E
1918-07-01,28.281,0.9440000000000001,Katsina,Nigeria,13.66N,7.43E
1918-08-01,26.396,0.49200000000000005,Katsina,Nigeria,13.66N,7.43E
1918-09-01,28.318,0.773,Katsina,Nigeria,13.66N,7.43E
1918-10-01,28.734,0.44,Katsina,Nigeria,13.66N,7.43E
1918-11-01,26.351999999999997,0.531,Katsina,Nigeria,13.66N,7.43E
1918-12-01,20.985,1.045,Katsina,Nigeria,13.66N,7.43E
1919-01-01,21.948,0.981,Katsina,Nigeria,13.66N,7.43E
1919-02-01,24.751,0.925,Katsina,Nigeria,13.66N,7.43E
1919-03-01,28.726,1.6019999999999999,Katsina,Nigeria,13.66N,7.43E
1919-04-01,32.676,1.535,Katsina,Nigeria,13.66N,7.43E
1919-05-01,31.969,0.789,Katsina,Nigeria,13.66N,7.43E
1919-06-01,31.91,0.37799999999999995,Katsina,Nigeria,13.66N,7.43E
1919-07-01,28.485,0.583,Katsina,Nigeria,13.66N,7.43E
1919-08-01,27.13,0.675,Katsina,Nigeria,13.66N,7.43E
1919-09-01,27.857,0.872,Katsina,Nigeria,13.66N,7.43E
1919-10-01,28.742,1.177,Katsina,Nigeria,13.66N,7.43E
1919-11-01,24.829,1.4880000000000002,Katsina,Nigeria,13.66N,7.43E
1919-12-01,20.587,0.945,Katsina,Nigeria,13.66N,7.43E
1920-01-01,20.299,1.281,Katsina,Nigeria,13.66N,7.43E
1920-02-01,22.667,1.577,Katsina,Nigeria,13.66N,7.43E
1920-03-01,25.914,0.9470000000000001,Katsina,Nigeria,13.66N,7.43E
1920-04-01,32.149,0.604,Katsina,Nigeria,13.66N,7.43E
1920-05-01,31.581,0.542,Katsina,Nigeria,13.66N,7.43E
1920-06-01,30.518,1.055,Katsina,Nigeria,13.66N,7.43E
1920-07-01,27.826,0.66,Katsina,Nigeria,13.66N,7.43E
1920-08-01,25.915,1.493,Katsina,Nigeria,13.66N,7.43E
1920-09-01,27.44,1.214,Katsina,Nigeria,13.66N,7.43E
1920-10-01,28.746,0.503,Katsina,Nigeria,13.66N,7.43E
1920-11-01,26.455,1.264,Katsina,Nigeria,13.66N,7.43E
1920-12-01,20.765,0.606,Katsina,Nigeria,13.66N,7.43E
1921-01-01,18.949,1.4909999999999999,Katsina,Nigeria,13.66N,7.43E
1921-02-01,23.758000000000003,1.274,Katsina,Nigeria,13.66N,7.43E
1921-03-01,27.151,1.901,Katsina,Nigeria,13.66N,7.43E
1921-04-01,31.468000000000004,0.43,Katsina,Nigeria,13.66N,7.43E
1921-05-01,31.714000000000002,0.8079999999999999,Katsina,Nigeria,13.66N,7.43E
1921-06-01,30.986,1.51,Katsina,Nigeria,13.66N,7.43E
1921-07-01,28.83,1.1640000000000001,Katsina,Nigeria,13.66N,7.43E
1921-08-01,26.579,0.652,Katsina,Nigeria,13.66N,7.43E
1921-09-01,27.938000000000002,0.43,Katsina,Nigeria,13.66N,7.43E
1921-10-01,28.403000000000002,0.467,Katsina,Nigeria,13.66N,7.43E
1921-11-01,27.066999999999997,1.101,Katsina,Nigeria,13.66N,7.43E
1921-12-01,23.612,0.9390000000000001,Katsina,Nigeria,13.66N,7.43E
1922-01-01,21.007,1.706,Katsina,Nigeria,13.66N,7.43E
1922-02-01,24.436,2.6060000000000003,Katsina,Nigeria,13.66N,7.43E
1922-03-01,27.747,1.263,Katsina,Nigeria,13.66N,7.43E
1922-04-01,31.796,0.551,Katsina,Nigeria,13.66N,7.43E
1922-05-01,32.905,1.093,Katsina,Nigeria,13.66N,7.43E
1922-06-01,32.677,0.99,Katsina,Nigeria,13.66N,7.43E
1922-07-01,28.237,0.5870000000000001,Katsina,Nigeria,13.66N,7.43E
1922-08-01,26.25,0.574,Katsina,Nigeria,13.66N,7.43E
1922-09-01,27.43,0.635,Katsina,Nigeria,13.66N,7.43E
1922-10-01,27.976999999999997,0.7829999999999999,Katsina,Nigeria,13.66N,7.43E
1922-11-01,26.883000000000003,0.7040000000000001,Katsina,Nigeria,13.66N,7.43E
1922-12-01,22.107,0.7909999999999999,Katsina,Nigeria,13.66N,7.43E
1923-01-01,22.938000000000002,0.5579999999999999,Katsina,Nigeria,13.66N,7.43E
1923-02-01,23.564,0.723,Katsina,Nigeria,13.66N,7.43E
1923-03-01,27.922,1.345,Katsina,Nigeria,13.66N,7.43E
1923-04-01,31.265,0.698,Katsina,Nigeria,13.66N,7.43E
1923-05-01,32.324,0.36200000000000004,Katsina,Nigeria,13.66N,7.43E
1923-06-01,31.165,0.35700000000000004,Katsina,Nigeria,13.66N,7.43E
1923-07-01,27.811999999999998,1.121,Katsina,Nigeria,13.66N,7.43E
1923-08-01,26.251,0.956,Katsina,Nigeria,13.66N,7.43E
1923-09-01,27.744,0.616,Katsina,Nigeria,13.66N,7.43E
1923-10-01,27.938000000000002,0.389,Katsina,Nigeria,13.66N,7.43E
1923-11-01,25.636999999999997,0.7090000000000001,Katsina,Nigeria,13.66N,7.43E
1923-12-01,21.938000000000002,1.117,Katsina,Nigeria,13.66N,7.43E
1924-01-01,20.873,0.644,Katsina,Nigeria,13.66N,7.43E
1924-02-01,26.1,1.087,Katsina,Nigeria,13.66N,7.43E
1924-03-01,29.471,1.0859999999999999,Katsina,Nigeria,13.66N,7.43E
1924-04-01,31.997,0.892,Katsina,Nigeria,13.66N,7.43E
1924-05-01,33.291,0.7559999999999999,Katsina,Nigeria,13.66N,7.43E
1924-06-01,31.089,0.5870000000000001,Katsina,Nigeria,13.66N,7.43E
1924-07-01,27.765,0.594,Katsina,Nigeria,13.66N,7.43E
1924-08-01,26.56,0.434,Katsina,Nigeria,13.66N,7.43E
1924-09-01,27.438000000000002,0.37200000000000005,Katsina,Nigeria,13.66N,7.43E
1924-10-01,28.536,0.584,Katsina,Nigeria,13.66N,7.43E
1924-11-01,25.083,0.502,Katsina,Nigeria,13.66N,7.43E
1924-12-01,22.078000000000003,1.179,Katsina,Nigeria,13.66N,7.43E
1925-01-01,19.397000000000002,3.06,Katsina,Nigeria,13.66N,7.43E
1925-02-01,23.881,2.824,Katsina,Nigeria,13.66N,7.43E
1925-03-01,30.135,1.77,Katsina,Nigeria,13.66N,7.43E
1925-04-01,31.871,0.9229999999999999,Katsina,Nigeria,13.66N,7.43E
1925-05-01,32.467,1.004,Katsina,Nigeria,13.66N,7.43E
1925-06-01,29.891,0.767,Katsina,Nigeria,13.66N,7.43E
1925-07-01,28.499000000000002,0.5379999999999999,Katsina,Nigeria,13.66N,7.43E
1925-08-01,26.536,0.335,Katsina,Nigeria,13.66N,7.43E
1925-09-01,28.151,0.327,Katsina,Nigeria,13.66N,7.43E
1925-10-01,28.471,0.562,Katsina,Nigeria,13.66N,7.43E
1925-11-01,26.785,1.035,Katsina,Nigeria,13.66N,7.43E
1925-12-01,22.13,1.2570000000000001,Katsina,Nigeria,13.66N,7.43E
1926-01-01,21.704,0.91,Katsina,Nigeria,13.66N,7.43E
1926-02-01,23.966,0.613,Katsina,Nigeria,13.66N,7.43E
1926-03-01,29.011,2.681,Katsina,Nigeria,13.66N,7.43E
1926-04-01,32.049,1.8419999999999999,Katsina,Nigeria,13.66N,7.43E
1926-05-01,32.909,0.446,Katsina,Nigeria,13.66N,7.43E
1926-06-01,30.859,1.112,Katsina,Nigeria,13.66N,7.43E
1926-07-01,28.573,0.5379999999999999,Katsina,Nigeria,13.66N,7.43E
1926-08-01,28.055999999999997,1.239,Katsina,Nigeria,13.66N,7.43E
1926-09-01,28.903000000000002,0.6609999999999999,Katsina,Nigeria,13.66N,7.43E
1926-10-01,28.632,0.9359999999999999,Katsina,Nigeria,13.66N,7.43E
1926-11-01,26.109,0.912,Katsina,Nigeria,13.66N,7.43E
1926-12-01,22.761999999999997,0.574,Katsina,Nigeria,13.66N,7.43E
1927-01-01,20.89,0.996,Katsina,Nigeria,13.66N,7.43E
1927-02-01,24.597,1.061,Katsina,Nigeria,13.66N,7.43E
1927-03-01,27.664,0.903,Katsina,Nigeria,13.66N,7.43E
1927-04-01,31.138,0.88,Katsina,Nigeria,13.66N,7.43E
1927-05-01,32.905,0.442,Katsina,Nigeria,13.66N,7.43E
1927-06-01,30.656999999999996,0.725,Katsina,Nigeria,13.66N,7.43E
1927-07-01,28.125999999999998,0.759,Katsina,Nigeria,13.66N,7.43E
1927-08-01,26.665,1.271,Katsina,Nigeria,13.66N,7.43E
1927-09-01,27.878,0.48100000000000004,Katsina,Nigeria,13.66N,7.43E
1927-10-01,29.163,0.66,Katsina,Nigeria,13.66N,7.43E
1927-11-01,26.421999999999997,0.63,Katsina,Nigeria,13.66N,7.43E
1927-12-01,24.285999999999998,1.006,Katsina,Nigeria,13.66N,7.43E
1928-01-01,23.296999999999997,1.483,Katsina,Nigeria,13.66N,7.43E
1928-02-01,23.042,1.382,Katsina,Nigeria,13.66N,7.43E
1928-03-01,30.441999999999997,1.3880000000000001,Katsina,Nigeria,13.66N,7.43E
1928-04-01,31.855,1.276,Katsina,Nigeria,13.66N,7.43E
1928-05-01,32.922,0.866,Katsina,Nigeria,13.66N,7.43E
1928-06-01,30.839,0.419,Katsina,Nigeria,13.66N,7.43E
1928-07-01,29.015,1.078,Katsina,Nigeria,13.66N,7.43E
1928-08-01,26.246,1.238,Katsina,Nigeria,13.66N,7.43E
1928-09-01,28.511,0.5870000000000001,Katsina,Nigeria,13.66N,7.43E
1928-10-01,28.848000000000003,0.826,Katsina,Nigeria,13.66N,7.43E
1928-11-01,25.892,0.721,Katsina,Nigeria,13.66N,7.43E
1928-12-01,22.241,0.632,Katsina,Nigeria,13.66N,7.43E
1929-01-01,20.973000000000003,0.7809999999999999,Katsina,Nigeria,13.66N,7.43E
1929-02-01,25.239,1.177,Katsina,Nigeria,13.66N,7.43E
1929-03-01,29.509,0.568,Katsina,Nigeria,13.66N,7.43E
1929-04-01,31.838,0.7909999999999999,Katsina,Nigeria,13.66N,7.43E
1929-05-01,33.009,0.643,Katsina,Nigeria,13.66N,7.43E
1929-06-01,29.904,0.674,Katsina,Nigeria,13.66N,7.43E
1929-07-01,27.636999999999997,1.545,Katsina,Nigeria,13.66N,7.43E
1929-08-01,26.326,0.695,Katsina,Nigeria,13.66N,7.43E
1929-09-01,27.945,1.271,Katsina,Nigeria,13.66N,7.43E
1929-10-01,28.395,0.804,Katsina,Nigeria,13.66N,7.43E
1929-11-01,26.47,0.772,Katsina,Nigeria,13.66N,7.43E
1929-12-01,20.155,0.978,Katsina,Nigeria,13.66N,7.43E
1930-01-01,21.27,1.02,Katsina,Nigeria,13.66N,7.43E
1930-02-01,26.251,0.943,Katsina,Nigeria,13.66N,7.43E
1930-03-01,28.773000000000003,0.623,Katsina,Nigeria,13.66N,7.43E
1930-04-01,32.164,0.7859999999999999,Katsina,Nigeria,13.66N,7.43E
1930-05-01,32.626,0.561,Katsina,Nigeria,13.66N,7.43E
1930-06-01,30.86,0.657,Katsina,Nigeria,13.66N,7.43E
1930-07-01,28.142,0.78,Katsina,Nigeria,13.66N,7.43E
1930-08-01,26.723000000000003,0.55,Katsina,Nigeria,13.66N,7.43E
1930-09-01,28.488000000000003,0.872,Katsina,Nigeria,13.66N,7.43E
1930-10-01,28.751,0.649,Katsina,Nigeria,13.66N,7.43E
1930-11-01,25.538,0.85,Katsina,Nigeria,13.66N,7.43E
